matchid,team,match_location,final_points_i,outcome,carries_i,metres_made_i,defenders_beaten_i,clean_breaks_i,offloads_i,passes_i,turnovers_conceded_i,turnovers_won_i,kicks_from_hand_i,kick_metres_i,scrums_won_i,rucks_won_i,lineout_throws_lost_i,lineout_throws_won_i,tackles_i,missed_tackles_i,penalties_conceded_i,scrum_pens_conceded_i,lineout_pens_conceded_i,general_play_pens_conceded_i,free_kicks_conceded_i,ruck_maul_tackle_pen_con_i,red_cards_i,yellow_cards_i,final_points_r,carries_r,metres_made_r,defenders_beaten_r,clean_breaks_r,offloads_r,passes_r,turnovers_conceded_r,turnovers_won_r,kicks_from_hand_r,kick_metres_r,scrums_won_r,rucks_won_r,lineout_throws_lost_r,lineout_throws_won_r,tackles_r,missed_tackles_r,penalties_conceded_r,scrum_pens_conceded_r,lineout_pens_conceded_r,general_play_pens_conceded_r,free_kicks_conceded_r,ruck_maul_tackle_pen_con_r,red_cards_r,yellow_cards_r
271905,Leinster Rugby,away,39,win,80,318,18,5,5,111,7,5,22,816,7,2,1,12,117,22,10,1,0,2,1,1,0,2,3,-29,-89,-4,-2,-3,-27,-4,2,3,82,1,0,0,-3,15,4,3,1,-1,-1,0,-1,0,2
271905,Emirates Lions,home,36,loss,109,407,22,7,8,138,11,3,19,734,6,2,1,15,102,18,7,0,1,3,1,2,0,0,-3,29,89,4,2,3,27,4,-2,-3,-82,-1,0,0,3,-15,-4,-3,-1,1,1,0,1,0,-2
271832,Hollywoodbets Sharks,home,0,loss,97,283,9,2,11,121,20,7,30,1061,3,11,1,15,88,9,15,0,1,1,0,0,0,1,-35,22,67,0,-2,9,66,11,-5,-8,-343,-5,6,-1,3,-10,0,3,0,0,-2,0,-2,0,0
271832,Cardiff Rugby,away,35,win,75,216,9,4,2,55,9,12,38,1404,8,5,2,12,98,9,12,0,1,3,0,2,0,1,35,-22,-67,0,2,-9,-66,-11,5,8,343,5,-6,1,-3,10,0,-3,0,0,2,0,2,0,0
271887,Ulster Rugby,away,42,win,156,544,22,6,7,202,11,6,23,691,10,5,1,11,99,18,10,2,1,1,2,1,0,0,22,63,113,4,1,-4,57,-2,0,6,68,4,4,-1,3,-102,-4,2,-1,1,1,1,1,0,0
271887,Cardiff Rugby,home,20,loss,93,431,18,5,11,145,13,6,17,623,6,1,2,8,201,22,8,3,0,0,1,0,0,0,-22,-63,-113,-4,-1,4,-57,2,0,-6,-68,-4,-4,1,-3,102,4,-2,1,-1,-1,-1,-1,0,0
271833,Munster Rugby,home,24,win,100,388,13,4,11,121,15,6,32,1276,4,2,4,13,131,8,10,5,1,0,2,1,0,0,7,0,106,5,2,7,10,9,-3,3,6,-4,-2,1,0,32,-5,-2,4,1,-4,1,-3,0,-1
271833,Connacht Rugby,away,17,loss,100,282,8,2,4,111,6,9,29,1270,8,4,3,13,99,13,12,1,0,4,1,4,0,1,-7,0,-106,-5,-2,-7,-10,-9,3,-3,-6,4,2,-1,0,-32,5,2,-4,-1,4,-1,3,0,1
271780,Emirates Lions,home,15,loss,90,274,20,1,13,128,14,5,25,1340,4,3,2,18,108,6,13,3,0,5,0,3,0,0,-16,-12,-222,14,-1,-5,-15,3,-1,-4,107,-2,-1,0,9,5,-14,1,1,-1,4,0,2,0,0
271780,Vodacom Bulls,away,31,win,102,496,6,2,18,143,11,6,29,1233,6,4,2,9,103,20,12,2,1,1,0,1,0,0,16,12,222,-14,1,5,15,-3,1,4,-107,2,1,0,-9,-5,14,-1,-1,1,-4,0,-2,0,0
271871,Benetton Rugby,home,30,loss,146,506,24,8,15,195,10,4,22,706,5,5,2,8,164,23,4,0,0,3,0,2,0,0,-10,11,83,1,2,3,-3,0,-2,-1,-69,1,3,1,0,2,-1,-7,-3,0,2,0,2,0,-2
271871,Munster Rugby,away,40,win,135,423,23,6,12,198,10,6,23,775,4,2,1,8,162,24,11,3,0,1,0,0,0,2,10,-11,-83,-1,-2,-3,3,0,2,1,69,-1,-3,-1,0,-2,1,7,3,0,-2,0,-2,0,2
271795,Zebre Parma,away,5,loss,76,159,14,1,5,105,16,12,22,893,10,6,10,12,104,9,11,1,1,2,1,2,0,1,-16,-24,-73,5,0,-10,-23,0,6,5,105,4,-2,6,-1,14,-5,-3,-1,1,0,0,-2,0,1
271795,Munster Rugby,home,21,win,100,232,9,1,15,128,16,6,17,788,6,8,4,13,90,14,14,2,0,2,1,4,0,0,16,24,73,-5,0,10,23,0,-6,-5,-105,-4,2,-6,1,-14,5,3,1,-1,0,0,2,0,-1
271911,Zebre Parma,away,35,loss,76,314,11,5,8,86,12,9,19,794,10,3,2,10,110,34,11,2,0,1,0,1,0,2,-15,-38,-401,-23,-8,-13,-75,-6,3,5,198,5,1,2,-3,40,23,4,1,0,-3,0,-1,0,2
271911,Emirates Lions,home,50,win,114,715,34,13,21,161,18,6,14,596,5,2,0,13,70,11,7,1,0,4,0,2,0,0,15,38,401,23,8,13,75,6,-3,-5,-198,-5,-1,-2,3,-40,-23,-4,-1,0,3,0,1,0,-2
271775,Benetton Rugby,home,33,win,80,245,10,5,6,97,13,10,29,1088,10,6,2,13,140,14,9,1,0,3,0,4,0,0,22,-44,-69,-4,1,-4,-62,-3,5,6,255,6,-1,0,2,57,4,-3,-3,-2,0,-2,3,0,0
271775,Glasgow Warriors,away,11,loss,124,314,14,4,10,159,16,5,23,833,4,7,2,11,83,10,12,4,2,3,2,1,0,0,-22,44,69,4,-1,4,62,3,-5,-6,-255,-6,1,0,-2,-57,-4,3,3,2,0,2,-3,0,0
271884,Hollywoodbets Sharks,away,29,win,86,351,19,2,6,118,7,6,29,1109,11,5,4,15,90,19,13,0,1,3,1,1,0,1,22,2,-18,0,-2,-3,0,-17,3,12,516,11,3,0,3,-7,0,3,-2,1,1,1,-4,0,1
271884,Emirates Lions,home,7,loss,84,369,19,4,9,118,24,3,17,593,0,2,4,12,97,19,10,2,0,2,0,5,0,0,-22,-2,18,0,2,3,0,17,-3,-12,-516,-11,-3,0,-3,7,0,-3,2,-1,-1,-1,4,0,-1
271881,Dragons RFC,away,14,loss,155,383,20,5,18,181,20,6,19,719,8,3,3,11,169,28,8,1,1,0,2,3,0,0,-29,16,-212,-8,-5,6,24,4,-2,-2,24,5,-2,0,-1,-23,8,-2,-2,1,-2,1,2,0,0
271881,Leinster Rugby,home,43,win,139,595,28,10,12,157,16,8,21,695,3,5,3,12,192,20,10,3,0,2,1,1,0,0,29,-16,212,8,5,-6,-24,-4,2,2,-24,-5,2,0,1,23,-8,2,2,-1,2,-1,-2,0,0
271844,Ulster Rugby,away,29,loss,121,353,14,3,7,144,14,4,30,950,6,4,1,8,164,22,9,1,0,1,0,2,0,2,-9,-7,29,-8,-3,2,3,2,-8,6,-52,1,2,-1,-1,27,8,0,0,0,-3,0,-3,-1,2
271844,Leinster Rugby,home,38,win,128,324,22,6,5,141,12,12,24,1002,5,2,2,9,137,14,9,1,0,4,0,5,1,0,9,7,-29,8,3,-2,-3,-2,8,-6,52,-1,-2,1,1,-27,-8,0,0,0,3,0,3,1,-2
271879,Zebre Parma,home,34,loss,103,371,9,4,5,155,13,8,23,960,5,5,6,6,109,10,11,2,0,3,0,2,0,0,-23,2,-16,-1,-2,-4,26,-1,2,-2,-63,0,-4,5,-6,-18,1,0,0,-1,0,-2,0,0,0
271879,Connacht Rugby,away,57,win,101,387,10,6,9,129,14,6,25,1023,5,9,1,12,127,9,11,2,1,3,2,2,0,0,23,-2,16,1,2,4,-26,1,-2,2,63,0,4,-5,6,18,-1,0,0,1,0,2,0,0,0
271803,Hollywoodbets Sharks,away,34,loss,66,180,11,6,3,80,7,10,23,872,2,3,2,12,168,29,13,1,0,3,0,4,1,0,-20,-87,-319,-18,-5,-12,-63,-2,6,1,166,-1,-4,0,3,84,18,3,0,0,2,0,2,1,0
271803,Leinster Rugby,home,54,win,153,499,29,11,15,143,9,4,22,706,3,7,2,9,84,11,10,1,0,1,0,2,0,0,20,87,319,18,5,12,63,2,-6,-1,-166,1,4,0,-3,-84,-18,-3,0,0,-2,0,-2,-1,0
271781,Zebre Parma,home,37,loss,90,388,20,6,12,113,14,1,15,557,1,3,2,16,100,15,14,4,0,3,1,3,0,2,-5,14,-27,5,0,9,19,11,-2,-7,-179,-6,-1,0,8,14,-5,3,4,-3,2,1,1,0,2
271781,Hollywoodbets Sharks,away,42,win,76,415,15,6,3,94,3,3,22,736,7,4,2,8,86,20,11,0,3,1,0,2,0,0,5,-14,27,-5,0,-9,-19,-11,2,7,179,6,1,0,-8,-14,5,-3,-4,3,-2,-1,-1,0,-2
271890,Benetton Rugby,away,21,win,79,360,7,6,8,101,13,6,29,1121,6,8,0,14,174,23,17,3,1,5,1,1,0,1,1,-59,-87,-16,0,-5,-82,0,-2,7,-71,1,0,-3,2,100,16,4,2,0,3,1,-1,0,0
271890,Ospreys,home,20,loss,138,447,23,6,13,183,13,8,22,1192,5,8,3,12,74,7,13,1,1,2,0,2,0,1,-1,59,87,16,0,5,82,0,2,-7,71,-1,0,3,-2,-100,-16,-4,-2,0,-3,-1,1,0,0
271906,Edinburgh Rugby,home,45,win,85,399,20,7,5,97,10,11,15,939,7,7,5,16,79,19,13,4,0,2,0,2,0,1,24,3,24,1,4,0,-17,-7,5,4,369,0,2,4,5,-7,-1,-5,0,-2,0,0,-2,0,-1
271906,Ospreys,away,21,loss,82,375,19,3,5,114,17,6,11,570,7,5,1,11,86,20,18,4,2,2,0,4,0,2,-24,-3,-24,-1,-4,0,17,7,-5,-4,-369,0,-2,-4,-5,7,1,5,0,2,0,0,2,0,1
271819,DHL Stormers,away,24,loss,98,350,21,5,10,119,21,3,20,851,2,9,2,13,89,6,10,1,0,3,0,5,0,1,-6,24,171,15,1,7,31,16,-13,-14,-414,-2,4,0,4,-21,-15,0,1,0,1,0,0,0,1
271819,Cardiff Rugby,home,30,win,74,179,6,4,3,88,5,16,34,1265,4,5,2,9,110,21,10,0,0,2,0,5,0,0,6,-24,-171,-15,-1,-7,-31,-16,13,14,414,2,-4,0,-4,21,15,0,-1,0,-1,0,0,0,-1
271794,Ospreys,home,32,win,64,203,11,5,2,101,9,10,22,866,11,1,3,13,121,14,14,2,1,3,0,2,0,1,15,-37,-64,-3,4,0,-66,-7,5,10,259,6,-4,2,-9,45,3,3,-1,1,1,0,2,0,1
271794,Glasgow Warriors,away,17,loss,101,267,14,1,2,167,16,5,12,607,5,5,1,22,76,11,11,3,0,2,0,0,0,0,-15,37,64,3,-4,0,66,7,-5,-10,-259,-6,4,-2,9,-45,-3,-3,1,-1,-1,0,-2,0,-1
271877,Glasgow Warriors,home,17,win,137,259,14,1,7,168,12,6,25,839,6,6,1,16,144,7,14,3,0,2,1,3,0,0,6,34,58,7,0,4,77,1,3,10,125,-1,0,-3,3,-23,-7,3,-1,0,0,1,2,0,0
271877,Ulster Rugby,away,11,loss,103,201,7,1,3,91,11,3,15,714,7,6,4,13,167,14,11,4,0,2,0,1,0,0,-6,-34,-58,-7,0,-4,-77,-1,-3,-10,-125,1,0,3,-3,23,7,-3,1,0,0,-1,-2,0,0
271834,Scarlets,away,19,loss,121,437,13,8,21,177,12,5,19,764,5,4,3,7,111,27,11,2,2,0,0,2,0,0,-17,12,13,-14,4,1,43,0,-1,0,-160,2,-2,1,-10,-12,14,0,1,2,-5,-1,-1,0,0
271834,DHL Stormers,home,36,win,109,424,27,4,20,134,12,6,19,924,3,6,2,17,123,13,11,1,0,5,1,3,0,0,17,-12,-13,14,-4,-1,-43,0,1,0,160,-2,2,-1,10,12,-14,0,-1,-2,5,1,1,0,0
271857,Dragons RFC,away,17,loss,108,330,15,3,8,138,18,7,18,610,7,3,2,8,85,13,12,6,0,2,1,3,0,1,-16,23,60,2,-3,-3,55,5,-1,2,-16,-2,-4,0,0,-49,-2,0,4,-1,-3,-1,1,-1,1
271857,Scarlets,home,33,win,85,270,13,6,11,83,13,8,16,626,9,7,2,8,134,15,12,2,1,5,2,2,1,0,16,-23,-60,-2,3,3,-55,-5,1,-2,16,2,4,0,0,49,2,0,-4,1,3,1,-1,1,-1
271830,Dragons RFC,away,25,loss,88,462,9,2,14,127,13,7,20,922,3,2,1,11,116,25,11,4,2,1,1,1,0,1,-8,-16,134,-16,-3,4,17,2,3,1,-134,-4,-6,0,-8,38,16,-1,3,2,-5,0,-1,0,-1
271830,Emirates Lions,home,33,win,104,328,25,5,10,110,11,4,19,1056,7,8,1,19,78,9,12,1,0,6,1,2,0,2,8,16,-134,16,3,-4,-17,-2,-3,-1,134,4,6,0,8,-38,-16,1,-3,-2,5,0,1,0,1
271850,Connacht Rugby,home,20,loss,117,322,17,1,7,151,15,12,21,891,7,5,1,15,178,15,9,1,0,2,1,2,0,0,-2,-17,-82,2,-4,1,8,2,5,-4,-33,3,-1,0,-1,37,-2,-5,-2,0,-3,1,-2,0,-1
271850,Ulster Rugby,away,22,win,134,404,15,5,6,143,13,7,25,924,4,6,1,16,141,17,14,3,0,5,0,4,0,1,2,17,82,-2,4,-1,-8,-2,-5,4,33,-3,1,0,1,-37,2,5,2,0,3,-1,2,0,1
271910,Glasgow Warriors,home,29,win,167,396,24,4,12,235,10,6,18,736,11,6,4,13,72,11,10,3,0,0,0,2,0,1,2,110,185,13,2,10,168,-1,-1,2,90,6,2,1,8,-157,-13,-3,-4,0,-4,-1,-2,0,1
271910,Connacht Rugby,away,27,loss,57,211,11,2,2,67,11,7,16,646,5,4,3,5,229,24,13,7,0,4,1,4,0,0,-2,-110,-185,-13,-2,-10,-168,1,1,-2,-90,-6,-2,-1,-8,157,13,3,4,0,4,1,2,0,-1
271896,Cardiff Rugby,away,34,win,129,303,14,1,7,155,13,8,32,1107,7,8,0,9,103,22,11,0,1,3,0,3,0,1,4,15,-103,-8,-4,-3,1,-4,-1,7,326,6,2,-2,-6,-64,8,1,-4,1,1,0,3,0,1
271896,Zebre Parma,home,30,loss,114,406,22,5,10,154,17,9,25,781,1,6,2,15,167,14,10,4,0,2,0,0,0,0,-4,-15,103,8,4,3,-1,4,1,-7,-326,-6,-2,2,6,64,-8,-1,4,-1,-1,0,-3,0,-1
271864,Connacht Rugby,home,24,win,93,319,10,4,11,115,12,6,30,1195,10,3,6,10,162,15,11,1,0,2,0,1,0,1,12,-24,-96,-5,2,4,-2,-5,0,5,398,5,0,0,0,66,5,2,0,-2,0,-1,-1,0,1
271864,Hollywoodbets Sharks,away,12,loss,117,415,15,2,7,117,17,6,25,797,5,3,6,10,96,10,9,1,2,2,1,2,0,0,-12,24,96,5,-2,-4,2,5,0,-5,-398,-5,0,0,0,-66,-5,-2,0,2,0,1,1,0,-1
271875,Hollywoodbets Sharks,away,22,win,93,410,15,6,7,114,10,8,29,996,3,5,3,6,184,25,15,1,1,5,0,4,0,1,3,-72,-40,-10,-1,-22,-57,-7,4,5,-83,0,-5,-1,-9,79,10,5,1,0,2,0,1,0,0
271875,Edinburgh Rugby,home,19,loss,165,450,25,7,29,171,17,4,24,1079,3,10,4,15,105,15,10,0,1,3,0,3,0,1,-3,72,40,10,1,22,57,7,-4,-5,83,0,5,1,9,-79,-10,-5,-1,0,-2,0,-1,0,0
271843,Benetton Rugby,away,19,loss,136,580,26,7,11,200,16,5,14,524,6,6,2,8,153,20,14,2,2,4,1,2,1,0,-19,18,158,6,2,2,33,6,-4,-9,-374,1,2,1,-7,-16,-6,6,1,2,1,0,-1,1,0
271843,Connacht Rugby,home,38,win,118,422,20,5,9,167,10,9,23,898,5,4,1,15,169,26,8,1,0,3,1,3,0,0,19,-18,-158,-6,-2,-2,-33,-6,4,9,374,-1,-2,-1,7,16,6,-6,-1,-2,-1,0,1,-1,0
271862,Glasgow Warriors,home,24,win,115,484,39,10,7,170,14,9,17,623,12,4,1,8,97,18,11,2,0,3,0,4,0,1,7,24,216,21,8,-4,57,0,-2,1,-22,7,0,0,-10,-37,-21,2,-3,0,3,-1,4,0,1
271862,DHL Stormers,away,17,loss,91,268,18,2,11,113,14,11,16,645,5,4,1,18,134,39,9,5,0,0,1,0,0,0,-7,-24,-216,-21,-8,4,-57,0,2,-1,22,-7,0,0,10,37,21,-2,3,0,-3,1,-4,0,-1
271821,Leinster Rugby,away,35,win,114,375,12,2,5,121,10,6,28,1258,8,7,2,10,154,15,16,2,2,2,1,4,0,1,30,-19,-77,-3,-3,-8,-50,-3,3,7,240,2,2,-3,-3,15,3,-1,-1,2,-5,0,3,0,-2
271821,Scarlets,home,5,loss,133,452,15,5,13,171,13,3,21,1018,6,5,5,13,139,12,17,3,0,7,1,1,0,3,-30,19,77,3,3,8,50,3,-3,-7,-240,-2,-2,3,3,-15,-3,1,1,-2,5,0,-3,0,2
271892,Hollywoodbets Sharks,away,23,loss,48,191,9,3,4,70,15,4,23,861,8,3,1,12,51,6,15,7,1,6,0,1,0,0,-6,-13,-2,3,-3,-1,-6,-1,-3,4,148,-2,1,-1,-1,5,-3,6,5,1,3,0,-2,0,-2
271892,DHL Stormers,home,29,win,61,193,6,6,5,76,16,7,19,713,10,2,2,13,46,9,9,2,0,3,0,3,0,2,6,13,2,-3,3,1,6,1,3,-4,-148,2,-1,1,1,-5,3,-6,-5,-1,-3,0,2,0,2
271845,Edinburgh Rugby,away,10,loss,113,375,17,2,6,133,16,5,16,521,5,10,1,12,126,12,13,2,2,0,1,3,0,0,-6,18,141,5,0,0,40,5,-4,-9,-344,-1,8,0,-2,-26,-5,3,-1,2,-2,0,2,0,0
271845,Glasgow Warriors,home,16,win,95,234,12,2,6,93,11,9,25,865,6,2,1,14,152,17,10,3,0,2,1,1,0,0,6,-18,-141,-5,0,0,-40,-5,4,9,344,1,-8,0,2,26,5,-3,1,-2,2,0,-2,0,0
271804,Ulster Rugby,home,47,win,170,489,21,8,15,215,13,7,27,898,3,3,1,9,153,23,6,1,1,0,0,1,0,0,30,50,169,-2,3,7,39,-2,2,-3,129,-3,-1,-1,-2,-54,2,2,0,1,-1,-1,1,0,0
271804,Ospreys,away,17,loss,120,320,23,5,8,176,15,5,30,769,6,4,2,11,207,21,4,1,0,1,1,0,0,0,-30,-50,-169,2,-3,-7,-39,2,-2,3,-129,3,1,1,2,54,-2,-2,0,-1,1,1,-1,0,0
271838,Glasgow Warriors,away,45,win,93,246,12,5,5,131,7,8,23,1010,8,3,5,15,82,11,13,2,0,5,0,2,0,1,28,12,-16,1,2,0,39,-8,7,4,223,4,0,3,0,-24,-1,-5,-3,-1,1,-2,-1,0,1
271838,Zebre Parma,home,17,loss,81,262,11,3,5,92,15,1,19,787,4,3,2,15,106,12,18,5,1,4,2,3,0,0,-28,-12,16,-1,-2,0,-39,8,-7,-4,-223,-4,0,-3,0,24,1,5,3,1,-1,2,1,0,-1
271831,Ospreys,away,26,loss,99,366,18,2,8,105,13,7,27,831,7,9,1,10,113,29,5,3,0,0,0,0,0,0,-17,-22,-271,-11,-9,-9,-50,-4,-1,6,84,0,8,-3,6,-4,11,-2,2,0,-2,-1,0,0,0
271831,Vodacom Bulls,home,43,win,121,637,29,11,17,155,17,8,21,747,7,1,4,4,117,18,7,1,0,2,1,0,0,0,17,22,271,11,9,9,50,4,1,-6,-84,0,-8,3,-6,4,-11,2,-2,0,2,1,0,0,0
271827,Vodacom Bulls,home,40,win,95,485,13,7,9,103,13,9,33,1157,7,5,5,13,62,18,9,1,1,4,0,2,0,0,13,22,140,-5,3,-2,18,1,5,11,216,2,-1,5,1,-22,5,-5,-2,1,2,0,-1,0,0
271827,Hollywoodbets Sharks,away,27,loss,73,345,18,4,11,85,12,4,22,941,5,6,0,12,84,13,14,3,0,2,0,3,0,0,-13,-22,-140,5,-3,2,-18,-1,-5,-11,-216,-2,1,-5,-1,22,-5,5,2,-1,-2,0,1,0,0
271876,Leinster Rugby,home,38,win,149,422,28,6,4,176,9,3,29,859,8,7,1,10,108,9,10,5,0,4,2,0,0,0,24,53,184,19,5,-2,56,-5,0,10,195,-1,3,-1,-1,-72,-19,2,5,0,2,2,-1,0,-1
271876,Cardiff Rugby,away,14,loss,96,238,9,1,6,120,14,3,19,664,9,4,2,11,180,28,8,0,0,2,0,1,0,1,-24,-53,-184,-19,-5,2,-56,5,0,-10,-195,1,-3,1,1,72,19,-2,-5,0,-2,-2,1,0,1
271858,Leinster Rugby,home,41,win,143,722,15,8,16,189,8,11,33,1402,3,2,6,12,156,13,9,3,1,0,2,2,0,0,29,17,285,2,5,14,12,-4,9,4,180,-2,-4,6,-3,9,-2,-3,3,1,-3,2,-2,0,-1
271858,Connacht Rugby,away,12,loss,126,437,13,3,2,177,12,2,29,1222,5,6,0,15,147,15,12,0,0,3,0,4,0,1,-29,-17,-285,-2,-5,-14,-12,4,-9,-4,-180,2,4,-6,3,-9,2,3,-3,-1,3,-2,2,0,1
271773,Dragons RFC,away,6,loss,78,171,6,0,6,95,11,5,14,662,5,9,0,9,151,17,22,4,2,4,1,5,0,1,-38,-38,-206,-11,-8,0,-51,0,-2,-2,-195,-1,3,-4,-8,42,11,9,2,0,2,-2,2,0,0
271773,Edinburgh Rugby,home,44,win,116,377,17,8,6,146,11,7,16,857,6,6,4,17,109,6,13,2,2,2,3,3,0,1,38,38,206,11,8,0,51,0,2,2,195,1,-3,4,8,-42,-11,-9,-2,0,-2,2,-2,0,0
