matchid,team,match_location,final_points_i,outcome,carries_i,metres_made_i,defenders_beaten_i,clean_breaks_i,offloads_i,passes_i,turnovers_conceded_i,turnovers_won_i,kicks_from_hand_i,kick_metres_i,scrums_won_i,rucks_won_i,lineout_throws_lost_i,lineout_throws_won_i,tackles_i,missed_tackles_i,penalties_conceded_i,scrum_pens_conceded_i,lineout_pens_conceded_i,general_play_pens_conceded_i,free_kicks_conceded_i,ruck_maul_tackle_pen_con_i,red_cards_i,yellow_cards_i,final_points_r,carries_r,metres_made_r,defenders_beaten_r,clean_breaks_r,offloads_r,passes_r,turnovers_conceded_r,turnovers_won_r,kicks_from_hand_r,kick_metres_r,scrums_won_r,rucks_won_r,lineout_throws_lost_r,lineout_throws_won_r,tackles_r,missed_tackles_r,penalties_conceded_r,scrum_pens_conceded_r,lineout_pens_conceded_r,general_play_pens_conceded_r,free_kicks_conceded_r,ruck_maul_tackle_pen_con_r,red_cards_r,yellow_cards_r
276238,Hollywoodbets Sharks,home,23,win,117,453,9,8,18,142,17,4,24,774,8,3,4,13,91,12,10,3,1,2,4,3,0,0,10,24,143,-3,3,8,37,3,-3,0,-54,3,1,3,5,-40,3,-3,0,0,1,4,3,0,-1
276239,Ospreys,home,36,win,115,371,22,5,8,165,10,12,22,937,7,7,2,11,178,20,14,2,0,4,0,2,0,1,15,-30,-116,2,1,-5,-18,-9,4,5,84,4,-1,1,-2,38,-2,3,-1,0,2,-1,-3,0,0
276239,Emirates Lions,away,21,loss,145,487,20,4,13,183,19,8,17,853,3,8,1,13,140,22,11,3,0,2,1,5,0,1,-15,30,116,-2,-1,5,18,9,-4,-5,-84,-4,1,-1,2,-38,2,-3,1,0,-2,1,3,0,0
276240,Ulster Rugby,away,7,loss,82,261,14,7,9,114,10,6,27,909,10,0,4,7,77,21,11,4,0,4,0,2,0,1,-6,-12,-119,-7,2,-5,-27,-7,3,3,-13,3,-2,2,-6,-16,7,5,1,0,4,-1,0,0,1
276240,DHL Stormers,home,13,win,94,380,21,5,14,141,17,3,24,922,7,2,2,13,93,14,6,3,0,0,1,2,0,0,6,12,119,7,-2,5,27,7,-3,-3,13,-3,2,-2,6,16,-7,-5,-1,0,-4,1,0,0,-1
276241,Munster Rugby,home,20,win,162,512,16,7,16,220,21,11,28,858,5,5,1,15,136,24,6,0,0,1,0,2,0,1,5,28,101,-8,2,7,49,1,-1,-1,-129,-1,0,-1,6,-29,8,-5,-1,0,-3,0,2,0,1
276241,Cardiff Rugby,away,15,loss,134,411,24,5,9,171,20,12,29,987,6,5,2,9,165,16,11,1,0,4,0,0,0,0,-5,-28,-101,8,-2,-7,-49,-1,1,1,129,1,0,1,-6,29,-8,5,1,0,3,0,-2,0,-1
276242,Scarlets,home,3,loss,87,173,8,2,7,109,15,3,13,439,3,5,2,14,87,21,18,4,1,6,2,0,0,3,-42,-1,-229,-13,-9,5,-1,8,-9,-8,-336,-8,4,1,2,-34,13,7,1,1,4,1,-3,0,3
276242,Glasgow Warriors,away,45,win,88,402,21,11,2,110,7,12,21,775,11,1,1,12,121,8,11,3,0,2,1,3,0,0,42,1,229,13,9,-5,1,-8,9,8,336,8,-4,-1,-2,34,-13,-7,-1,-1,-4,-1,3,0,-3
276243,Ulster Rugby,home,19,win,183,576,28,8,11,216,18,3,24,721,2,6,0,10,119,19,7,2,0,1,0,0,0,1,2,62,197,9,2,1,40,10,-6,-5,-271,-5,2,-3,2,-94,-9,-6,1,-1,-4,-1,-4,0,0
276243,Cardiff Rugby,away,17,loss,121,379,19,6,10,176,8,9,29,992,7,4,3,8,213,28,13,1,1,5,1,4,0,1,-2,-62,-197,-9,-2,-1,-40,-10,6,5,271,5,-2,3,-2,94,9,6,-1,1,4,1,4,0,0
276244,Glasgow Warriors,home,21,win,173,488,29,8,12,200,14,7,24,692,15,8,2,10,108,3,15,3,1,3,1,4,0,1,11,69,171,26,7,7,85,-8,1,9,79,9,3,1,-6,-82,-26,3,-1,1,-1,0,3,0,1
276244,Hollywoodbets Sharks,away,10,loss,104,317,3,1,5,115,22,6,15,613,6,5,1,16,190,29,12,4,0,4,1,1,0,0,-11,-69,-171,-26,-7,-7,-85,8,-1,-9,-79,-9,-3,-1,6,82,26,-3,1,-1,1,0,-3,0,-1
276245,Emirates Lions,home,44,win,65,423,19,6,5,84,10,10,19,922,6,2,4,11,179,24,13,2,1,3,0,1,0,0,32,-72,146,-5,3,-5,-136,-4,5,4,176,0,-4,3,-5,113,5,2,-2,1,1,0,1,0,0
276245,Leinster Rugby,away,12,loss,137,277,24,3,10,220,14,5,15,746,6,6,1,16,66,19,11,4,0,2,0,0,0,0,-32,72,-146,5,-3,5,136,4,-5,-4,-176,0,4,-3,5,-113,-5,-2,2,-1,-1,0,-1,0,0
276246,Dragons RFC,away,19,loss,100,518,18,5,2,131,13,4,28,947,5,7,0,8,134,20,14,2,0,5,0,2,0,0,-17,-40,-39,-2,-5,-11,-46,-5,-7,2,-228,1,2,-2,-12,26,2,9,1,0,4,0,2,0,-1
276246,Benetton Rugby,home,36,win,140,557,20,10,13,177,18,11,26,1175,4,5,2,20,108,18,5,1,0,1,0,0,0,1,17,40,39,2,5,11,46,5,7,-2,228,-1,-2,2,12,-26,-2,-9,-1,0,-4,0,-2,0,1
276247,Vodacom Bulls,home,22,loss,123,365,20,4,7,151,21,9,26,785,6,6,2,9,139,16,11,1,0,6,0,2,1,0,-5,2,36,4,3,-4,-28,6,-4,0,-67,3,4,-1,-3,-20,-4,4,1,0,4,0,2,1,0
276247,Munster Rugby,away,27,win,121,329,16,1,11,179,15,13,26,852,3,2,3,12,159,20,7,0,0,2,0,0,0,0,5,-2,-36,-4,-3,4,28,-6,4,0,67,-3,-4,1,3,20,4,-4,-1,0,-4,0,-2,-1,0
276248,Connacht Rugby,home,54,win,124,504,25,7,9,183,16,5,17,760,2,3,0,12,132,26,10,2,0,3,0,3,0,0,38,19,159,-1,4,5,68,3,-2,-4,50,-7,0,-2,3,-12,1,0,2,0,-1,0,-1,0,-3
276248,Zebre Parma,away,16,loss,105,345,26,3,4,115,13,7,21,710,9,3,2,9,144,25,10,0,0,4,0,4,0,3,-38,-19,-159,1,-4,-5,-68,-3,2,4,-50,7,0,2,-3,12,-1,0,-2,0,1,0,1,0,3
276249,Edinburgh Rugby,home,43,win,172,546,32,8,10,173,15,9,23,757,2,2,5,17,95,13,7,1,1,0,2,3,0,0,25,79,280,19,5,-1,56,3,1,4,139,-2,-5,5,9,-127,-19,-6,-1,1,-1,2,1,0,0
276249,Scarlets,away,18,loss,93,266,13,3,11,117,12,8,19,618,4,7,0,8,222,32,13,2,0,1,0,2,0,0,-25,-79,-280,-19,-5,1,-56,-3,-1,-4,-139,2,5,-5,-9,127,19,6,1,-1,1,-2,-1,0,0
276250,Ospreys,away,27,win,119,379,17,10,8,127,10,10,29,1034,7,5,4,9,149,33,9,1,1,0,0,2,0,1,6,-27,-90,-16,5,-15,-73,-9,4,2,153,3,-3,4,-6,6,16,-7,-2,1,-4,0,1,0,1
276250,DHL Stormers,home,21,loss,146,469,33,5,23,200,19,6,27,881,4,8,0,15,143,17,16,3,0,4,0,1,0,0,-6,27,90,16,-5,15,73,9,-4,-2,-153,-3,3,-4,6,-6,-16,7,2,-1,4,0,-1,0,-1
276251,Scarlets,home,27,loss,93,328,20,5,6,95,11,3,21,582,7,4,2,7,145,9,11,5,0,4,0,2,0,0,-5,-12,124,11,3,3,-19,1,0,-3,-112,1,2,0,-5,27,-11,5,3,0,2,-2,2,0,0
276251,Hollywoodbets Sharks,away,32,win,105,204,9,2,3,114,10,3,24,694,6,2,2,12,118,20,6,2,0,2,2,0,0,0,5,12,-124,-11,-3,-3,19,-1,0,3,112,-1,-2,0,5,-27,11,-5,-3,0,-2,2,-2,0,0
276252,Ulster Rugby,home,38,win,149,453,21,7,13,174,14,6,25,653,4,3,1,11,139,31,7,3,0,1,0,0,0,1,4,23,-24,-10,-3,3,13,0,1,4,-76,-1,0,0,1,-48,10,-1,1,0,-1,-1,-2,0,1
276252,Benetton Rugby,away,34,loss,126,477,31,10,10,161,14,5,21,729,5,3,1,10,187,21,8,2,0,2,1,2,0,0,-4,-23,24,10,3,-3,-13,0,-1,-4,76,1,0,0,-1,48,-10,1,-1,0,1,1,2,0,-1
276253,Zebre Parma,home,9,loss,105,299,8,2,9,108,12,6,20,772,8,3,1,9,152,29,13,4,0,4,1,2,0,0,-31,-61,-313,-21,-7,-4,-125,-2,-2,2,90,2,-4,-3,-9,42,21,1,0,0,3,0,0,0,0
276253,Glasgow Warriors,away,40,win,166,612,29,9,13,233,14,8,18,682,6,7,4,18,110,8,12,4,0,1,1,2,0,0,31,61,313,21,7,4,125,2,2,-2,-90,-2,4,3,9,-42,-21,-1,0,0,-3,0,0,0,0
276254,Vodacom Bulls,home,61,win,104,585,17,10,15,123,10,5,25,772,4,3,2,12,140,18,11,1,1,3,0,2,0,0,37,-20,301,-1,6,7,-54,1,3,0,-139,-1,2,1,3,47,1,1,-1,0,0,0,0,0,-1
276254,Ospreys,away,24,loss,124,284,18,4,8,177,9,2,25,911,5,1,1,9,93,17,10,2,1,3,0,2,0,1,-37,20,-301,1,-6,-7,54,-1,-3,0,139,1,-2,-1,-3,-47,-1,-1,1,0,0,0,0,0,1
276255,Edinburgh Rugby,away,24,win,169,546,24,7,6,180,20,12,21,902,7,12,0,20,89,12,9,2,0,3,2,1,0,1,17,78,80,12,-1,1,70,0,-3,2,193,0,7,-1,7,-146,-12,-6,-1,0,-2,1,-3,0,1
276255,Cardiff Rugby,home,7,loss,91,466,12,8,5,110,20,15,19,709,7,5,1,13,235,24,15,3,0,5,1,4,0,0,-17,-78,-80,-12,1,-1,-70,0,3,-2,-193,0,-7,1,-7,146,12,6,1,0,2,-1,3,0,-1
276256,Munster Rugby,away,33,win,50,145,7,2,5,93,8,8,32,1104,6,3,1,12,177,21,16,0,0,7,0,1,0,0,20,-86,-295,-14,-6,-11,-85,-11,2,11,237,3,-2,-1,-6,122,14,5,-3,-1,6,-2,1,0,-1
276256,Emirates Lions,home,13,loss,136,440,21,8,16,178,19,6,21,867,3,5,2,18,55,7,11,3,1,1,2,0,0,1,-20,86,295,14,6,11,85,11,-2,-11,-237,-3,2,1,6,-122,-14,-5,3,1,-6,2,-1,0,1
276257,DHL Stormers,home,42,win,92,476,27,9,13,108,10,6,31,1119,7,3,2,11,120,10,15,2,2,2,3,2,0,1,30,-18,120,17,3,1,-28,-2,1,5,207,3,-2,-4,0,45,-17,-1,-5,1,-2,2,2,0,1
276257,Leinster Rugby,away,12,loss,110,356,10,6,12,136,12,5,26,912,4,5,6,11,75,27,16,7,1,4,1,0,0,0,-30,18,-120,-17,-3,-1,28,2,-1,-5,-207,-3,2,4,0,-45,17,1,5,-1,2,-2,-2,0,-1
276258,Dragons RFC,home,27,loss,117,356,24,7,12,152,14,6,25,854,5,6,1,7,166,19,15,4,0,2,1,3,1,1,-7,-7,87,5,3,4,-19,0,-1,5,-16,0,1,-3,-10,33,-5,6,2,0,-2,0,0,1,1
276258,Connacht Rugby,away,34,win,124,269,19,4,8,171,14,7,20,870,5,5,4,17,133,24,9,2,0,4,1,3,0,0,7,7,-87,-5,-3,-4,19,0,1,-5,16,0,-1,3,10,-33,5,-6,-2,0,2,0,0,-1,-1
276259,Dragons RFC,home,21,loss,104,291,20,3,7,88,11,4,31,1045,5,1,0,10,59,27,9,7,0,1,1,1,0,1,-23,28,-31,-7,-2,-2,-5,-1,1,-2,-6,-3,1,-4,2,-72,7,0,4,-1,-1,1,-1,0,1
276259,DHL Stormers,away,44,win,76,322,27,5,9,93,12,3,33,1051,8,0,4,8,131,20,9,3,1,2,0,2,0,0,23,-28,31,7,2,2,5,1,-1,2,6,3,-1,4,-2,72,-7,0,-4,1,1,-1,1,0,-1
276260,Edinburgh Rugby,home,40,win,130,444,27,7,7,139,15,4,23,906,6,3,1,15,112,14,7,2,0,1,1,2,0,0,26,44,220,13,3,3,29,6,-2,0,27,-4,-1,1,5,-24,-13,-10,-3,-1,-4,1,-1,0,0
276260,Zebre Parma,away,14,loss,86,224,14,4,4,110,9,6,23,879,10,4,0,10,136,27,17,5,1,5,0,3,0,0,-26,-44,-220,-13,-3,-3,-29,-6,2,0,-27,4,1,-1,-5,24,13,10,3,1,4,-1,1,0,0
276261,Vodacom Bulls,home,40,win,106,459,16,6,14,138,15,7,21,684,2,4,0,17,154,37,9,1,0,3,1,0,0,0,6,-29,-11,-21,-3,0,-46,5,2,2,114,-4,0,-2,8,33,21,-3,0,0,-1,1,-1,0,-1
276261,Glasgow Warriors,away,34,loss,135,470,37,9,14,184,10,5,19,570,6,4,2,9,121,16,12,1,0,4,0,1,0,1,-6,29,11,21,3,0,46,-5,-2,-2,-114,4,0,2,-8,-33,-21,3,0,0,1,-1,1,0,1
276262,Ulster Rugby,away,31,win,130,499,24,7,11,152,10,7,24,676,8,8,0,15,106,25,9,0,0,6,0,0,0,0,11,39,139,-1,4,5,40,-2,4,6,8,3,3,-4,8,-64,1,-6,-2,0,-1,-1,-3,0,-2
276262,Scarlets,home,20,loss,91,360,25,3,6,112,12,3,18,668,5,5,4,7,170,24,15,2,0,7,1,3,0,2,-11,-39,-139,1,-4,-5,-40,2,-4,-6,-8,-3,-3,4,-8,64,-1,6,2,0,1,1,3,0,2
276263,Hollywoodbets Sharks,home,24,loss,125,470,28,7,10,142,18,8,22,699,4,7,0,8,149,22,11,2,0,1,2,3,1,0,-1,-5,53,6,-2,3,-11,5,0,-7,-273,-6,1,0,-1,20,-6,8,1,0,0,2,3,1,0
276263,Benetton Rugby,away,25,win,130,417,22,9,7,153,13,8,29,972,10,6,0,9,129,28,3,1,0,1,0,0,0,0,1,5,-53,-6,2,-3,11,-5,0,7,273,6,-1,0,1,-20,6,-8,-1,0,0,-2,-3,-1,0
276264,Connacht Rugby,away,12,loss,125,408,16,6,4,181,14,6,11,449,6,3,2,8,153,29,9,1,0,3,0,0,0,1,-35,-4,-124,-13,-4,-15,1,5,-1,-6,-193,0,-3,2,-2,-4,13,1,0,0,2,0,-3,0,1
276264,Munster Rugby,home,47,win,129,532,29,10,19,180,9,7,17,642,6,6,0,10,157,16,8,1,0,1,0,3,0,0,35,4,124,13,4,15,-1,-5,1,6,193,0,3,-2,2,4,-13,-1,0,0,-2,0,3,0,-1
276265,Cardiff Rugby,away,13,loss,93,265,11,2,4,113,12,5,23,734,10,5,2,11,101,22,13,0,1,5,0,2,0,0,-21,-24,-150,-11,-5,-5,-9,-2,-1,6,-125,9,0,2,-3,13,11,-3,-4,0,3,-2,0,0,0
276265,Emirates Lions,home,34,win,117,415,22,7,9,122,14,6,17,859,1,5,0,14,88,11,16,4,1,2,2,2,0,0,21,24,150,11,5,5,9,2,1,-6,125,-9,0,-2,3,-13,-11,3,4,0,-3,2,0,0,0
276266,Ospreys,away,14,loss,97,155,20,2,11,124,17,5,24,851,5,2,0,12,160,30,11,4,0,1,0,2,0,1,-47,-79,-780,-10,-11,-3,-117,6,1,-11,-154,-1,0,0,2,53,10,3,2,0,-2,0,2,0,0
276266,Leinster Rugby,home,61,win,176,935,30,13,14,241,11,4,35,1005,6,2,0,10,107,20,8,2,0,3,0,0,0,1,47,79,780,10,11,3,117,-6,-1,11,154,1,0,0,-2,-53,-10,-3,-2,0,2,0,-2,0,0
276267,Munster Rugby,away,29,win,148,454,21,6,8,163,18,4,20,560,4,6,2,8,134,19,9,2,0,1,0,2,0,1,3,35,263,2,5,2,53,8,-6,-11,-323,-1,2,1,0,-51,-2,0,-1,0,-1,-1,0,0,1
276267,Edinburgh Rugby,home,26,loss,113,191,19,1,6,110,10,10,31,883,5,4,1,8,185,21,9,3,0,2,1,2,0,0,-3,-35,-263,-2,-5,-2,-53,-8,6,11,323,1,-2,-1,0,51,2,0,1,0,1,1,0,0,-1
276268,Zebre Parma,home,18,loss,99,334,23,5,11,105,11,4,19,648,3,4,4,7,180,21,9,2,0,4,1,1,0,1,-14,-32,-71,2,0,3,-60,1,-1,-3,-12,-6,2,3,-3,59,-2,1,2,-1,2,1,-2,0,1
276268,Scarlets,away,32,win,131,405,21,5,8,165,10,5,22,660,9,2,1,10,121,23,8,0,1,2,0,3,0,0,14,32,71,-2,0,-3,60,-1,1,3,12,6,-2,-3,3,-59,2,-1,-2,1,-2,-1,2,0,-1
276269,Vodacom Bulls,home,56,win,97,471,26,7,11,104,9,6,24,769,7,1,0,12,112,25,7,1,0,2,0,1,0,0,21,-18,117,1,3,1,-33,-1,3,9,151,2,-2,-2,6,12,-1,-4,-2,0,-2,-1,0,0,0
276269,Benetton Rugby,away,35,loss,115,354,25,4,10,137,10,3,15,618,5,3,2,6,100,26,11,3,0,4,1,1,0,0,-21,18,-117,-1,-3,-1,33,1,-3,-9,-151,-2,2,2,-6,-12,1,4,2,0,2,1,0,0,0
276270,Dragons RFC,away,13,loss,93,293,17,6,14,109,11,7,21,878,4,7,0,12,133,13,22,6,1,4,1,2,0,2,-13,-21,-81,4,0,3,-38,0,-1,-2,0,-5,2,0,-9,48,-4,16,4,1,4,1,1,0,2
276270,Ospreys,home,26,win,114,374,13,6,11,147,11,8,23,878,9,5,0,21,85,17,6,2,0,0,0,1,0,0,13,21,81,-4,0,-3,38,0,1,2,0,5,-2,0,9,-48,4,-16,-4,-1,-4,-1,-1,0,-2
276271,Emirates Lions,home,44,win,118,555,16,7,9,138,9,10,19,884,6,4,0,10,127,31,9,1,0,4,1,2,1,2,23,-30,109,-15,1,0,-81,-5,3,0,298,2,1,0,0,-3,15,-3,-3,0,0,0,2,1,2
276271,Glasgow Warriors,away,21,loss,148,446,31,6,9,219,14,7,19,586,4,3,0,10,130,16,12,4,0,4,1,0,0,0,-23,30,-109,15,-1,0,81,5,-3,0,-298,-2,-1,0,0,3,-15,3,3,0,0,0,-2,-1,-2
276272,Connacht Rugby,home,12,loss,158,353,19,3,9,195,20,8,16,647,4,5,2,12,96,22,10,5,1,1,1,0,0,0,-4,72,-2,-3,-2,-1,79,8,-1,-9,-150,-7,2,0,3,-107,3,-3,3,-1,-4,-1,-6,0,0
276272,DHL Stormers,away,16,win,86,355,22,5,10,116,12,9,25,797,11,3,2,9,203,19,13,2,2,5,2,6,0,0,4,-72,2,3,2,1,-79,-8,1,9,150,7,-2,0,-3,107,-3,3,-3,1,4,1,6,0,0
276273,Hollywoodbets Sharks,home,14,loss,101,241,11,1,3,153,19,4,19,652,7,8,3,15,70,18,14,5,0,2,1,2,1,0,-22,32,-97,-7,-4,-1,60,6,-7,-9,-213,-2,3,2,1,-66,7,5,4,-1,0,0,0,1,0
276273,Cardiff Rugby,away,36,win,69,338,18,5,4,93,13,11,28,865,9,5,1,14,136,11,9,1,1,2,1,2,0,0,22,-32,97,7,4,1,-60,-6,7,9,213,2,-3,-2,-1,66,-7,-5,-4,1,0,0,0,-1,0
276274,Ulster Rugby,home,23,win,146,369,15,6,10,173,12,8,32,820,8,3,1,8,161,17,9,5,0,0,1,2,0,0,2,12,81,-2,2,1,30,-7,2,12,192,0,-1,-1,-2,-30,2,0,1,0,0,-1,0,0,0
276274,Leinster Rugby,away,21,loss,134,288,17,4,9,143,19,6,20,628,8,4,2,10,191,15,9,4,0,0,2,2,0,0,-2,-12,-81,2,-2,-1,-30,7,-2,-12,-192,0,1,1,2,30,-2,0,-1,0,0,1,0,0,0
276275,Glasgow Warriors,home,38,win,176,465,34,8,12,228,21,11,18,599,6,5,1,12,94,14,10,3,0,2,2,1,0,0,12,90,140,20,3,0,151,5,3,-4,-188,-4,0,-4,9,-97,-20,-2,0,-1,-1,1,-2,0,0
276275,Zebre Parma,away,26,loss,86,325,14,5,12,77,16,8,22,787,10,5,5,3,191,34,12,3,1,3,1,3,0,0,-12,-90,-140,-20,-3,0,-151,-5,-3,4,188,4,0,4,-9,97,20,2,0,1,1,-1,2,0,0
276276,Leinster Rugby,home,33,win,118,436,19,10,14,134,19,8,27,1061,10,3,4,18,179,29,10,3,0,2,2,2,0,1,26,-52,36,-10,0,3,-94,0,-2,2,201,4,-3,3,8,85,10,-3,-3,-1,2,1,0,0,1
276276,Connacht Rugby,away,7,loss,170,400,29,10,11,228,19,10,25,860,6,6,1,10,94,19,13,6,1,0,1,2,0,0,-26,52,-36,10,0,-3,94,0,2,-2,-201,-4,3,-3,-8,-85,-10,3,3,1,-2,-1,0,0,-1
276277,Edinburgh Rugby,away,6,loss,118,418,20,4,8,144,16,6,28,757,10,4,3,9,100,17,7,2,0,2,0,1,0,0,-25,28,-31,3,-7,0,37,-1,0,-2,-224,5,2,-1,-5,-36,-3,-5,-3,0,-2,-2,0,0,-1
276277,Benetton Rugby,home,31,win,90,449,17,11,8,107,17,6,30,981,5,2,4,14,136,20,12,5,0,4,2,1,0,1,25,-28,31,-3,7,0,-37,1,0,2,224,-5,-2,1,5,36,3,5,3,0,2,2,0,0,1
276278,Emirates Lions,away,24,loss,124,292,33,4,14,129,7,6,26,791,6,2,1,10,75,12,12,4,0,4,0,1,0,1,-5,50,99,21,-1,7,37,-6,2,5,32,0,-2,-3,-4,-69,-21,1,4,-1,-2,0,0,-1,1
276278,DHL Stormers,home,29,win,74,193,12,5,7,92,13,4,21,759,6,4,4,14,144,33,11,0,1,6,0,1,1,0,5,-50,-99,-21,1,-7,-37,6,-2,-5,-32,0,2,3,4,69,21,-1,-4,1,2,0,0,1,-1
276279,Scarlets,home,32,win,98,321,20,5,11,122,12,12,28,907,5,3,0,10,160,20,13,4,0,2,0,1,0,1,17,-50,26,0,-4,-5,-70,-2,6,5,137,-1,-4,-4,-4,71,0,3,2,0,1,0,0,0,1
276279,Dragons RFC,away,15,loss,148,295,20,9,16,192,14,6,23,770,6,7,4,14,89,20,10,2,0,1,0,1,0,0,-17,50,-26,0,4,5,70,2,-6,-5,-137,1,4,4,4,-71,0,-3,-2,0,-1,0,0,0,-1
276280,Hollywoodbets Sharks,home,14,loss,125,396,36,12,11,163,17,6,22,771,7,4,1,11,118,24,13,3,0,3,0,1,0,1,-12,29,-23,12,3,4,59,2,-2,-3,-157,-3,1,1,-6,-24,-12,3,2,0,1,0,-2,0,1
276280,Vodacom Bulls,away,26,win,96,419,24,9,7,104,15,8,25,928,10,3,0,17,142,36,10,1,0,2,0,3,0,0,12,-29,23,-12,-3,-4,-59,-2,2,3,157,3,-1,-1,6,24,12,-3,-2,0,-1,0,2,0,-1
276281,Ospreys,away,33,win,96,249,17,6,7,96,9,8,19,652,5,4,1,10,191,24,10,3,0,2,0,2,0,1,4,-64,-84,-7,0,-4,-131,-1,1,0,10,-1,0,1,-2,70,7,-4,-1,0,0,0,0,-1,-1
276281,Cardiff Rugby,home,29,loss,160,333,24,6,11,227,10,7,19,642,6,4,0,12,121,17,14,4,0,2,0,2,1,2,-4,64,84,7,0,4,131,1,-1,0,-10,1,0,-1,2,-70,-7,4,1,0,0,0,0,1,1
276282,Munster Rugby,home,29,win,146,339,18,7,18,199,15,5,20,795,4,2,3,15,135,9,7,1,0,2,0,1,0,0,5,28,74,9,2,9,44,4,-2,-2,85,-1,-1,1,8,-13,-9,-9,-3,0,1,-1,-2,0,0
276282,Ulster Rugby,away,24,loss,118,265,9,5,9,155,11,7,22,710,5,3,2,7,148,18,16,4,0,1,1,3,0,0,-5,-28,-74,-9,-2,-9,-44,-4,2,2,-85,1,1,-1,-8,13,9,9,3,0,-1,1,2,0,0
