matchid,team,match_location,final_points_i,outcome,carries_i,metres_made_i,defenders_beaten_i,clean_breaks_i,offloads_i,passes_i,turnovers_conceded_i,turnovers_won_i,kicks_from_hand_i,kick_metres_i,scrums_won_i,rucks_won_i,lineout_throws_lost_i,lineout_throws_won_i,tackles_i,missed_tackles_i,penalties_conceded_i,scrum_pens_conceded_i,lineout_pens_conceded_i,general_play_pens_conceded_i,free_kicks_conceded_i,ruck_maul_tackle_pen_con_i,red_cards_i,yellow_cards_i,final_points_r,carries_r,metres_made_r,defenders_beaten_r,clean_breaks_r,offloads_r,passes_r,turnovers_conceded_r,turnovers_won_r,kicks_from_hand_r,kick_metres_r,scrums_won_r,rucks_won_r,lineout_throws_lost_r,lineout_throws_won_r,tackles_r,missed_tackles_r,penalties_conceded_r,scrum_pens_conceded_r,lineout_pens_conceded_r,general_play_pens_conceded_r,free_kicks_conceded_r,ruck_maul_tackle_pen_con_r,red_cards_r,yellow_cards_r
268138,Emirates Lions,home,37,win,102,307,10,2,9,150,9,6,21,948,2,3,2,13,111,8,13,3,1,1,3,1,0,0,17,4,59,2,1,0,16,-2,2,5,305,-4,-3,1,-3,0,-2,1,2,0,-4,3,-1,0,-1
268222,Scarlets,away,36,loss,104,436,13,9,16,147,13,3,18,427,5,4,0,13,127,21,11,4,0,3,0,2,0,1,-18,-5,67,-8,-1,4,-4,2,-1,-9,-231,-1,2,0,0,5,8,6,4,0,1,0,0,0,1
268222,Ospreys,home,54,win,109,369,21,10,12,151,11,4,27,658,6,2,0,13,122,13,5,0,0,2,0,2,0,0,18,5,-67,8,1,-4,4,-2,1,9,231,1,-2,0,0,-5,-8,-6,-4,0,-1,0,0,0,-1
268180,Edinburgh Rugby,away,20,loss,129,311,19,3,4,161,14,5,19,915,5,6,2,14,74,12,11,1,0,1,0,4,0,0,-14,52,53,7,-1,-3,63,3,-4,0,-83,0,4,1,4,-109,-7,-3,0,0,-4,0,1,0,0
268180,Munster Rugby,home,34,win,77,258,12,4,7,98,11,9,19,998,5,2,1,10,183,19,14,1,0,5,0,3,0,0,14,-52,-53,-7,1,3,-63,-3,4,0,83,0,-4,-1,-4,109,7,3,0,0,4,0,-1,0,0
268117,Emirates Lions,away,10,loss,125,375,17,5,7,146,21,12,30,818,3,4,2,11,199,32,8,0,0,3,0,3,0,0,-16,-53,-79,-15,-2,-8,-99,5,6,3,-83,-3,-5,2,-8,50,15,0,-1,0,3,-1,2,0,0
268117,Ulster Rugby,home,26,win,178,454,32,7,15,245,16,6,27,901,6,9,0,19,149,17,8,1,0,0,1,1,0,0,16,53,79,15,2,8,99,-5,-6,-3,83,3,5,-2,8,-50,-15,0,1,0,-3,1,-2,0,0
268235,Munster Rugby,away,11,loss,105,210,9,1,3,126,7,7,28,1012,8,5,2,11,91,8,12,2,0,4,1,2,0,0,-2,23,-19,1,-1,-1,17,-9,4,2,50,4,-1,0,-4,-56,-1,4,1,0,2,1,1,0,-1
268235,Glasgow Warriors,home,13,win,82,229,8,2,4,109,16,3,26,962,4,6,2,15,147,9,8,1,0,2,0,1,0,1,2,-23,19,-1,1,1,-17,9,-4,-2,-50,-4,1,0,4,56,1,-4,-1,0,-2,-1,-1,0,1
268206,Cardiff Rugby,away,20,loss,131,388,13,1,19,158,12,4,27,922,3,3,1,7,84,18,13,4,0,4,1,2,0,2,-15,48,121,-5,-4,10,65,7,0,-4,-57,-7,1,-1,-2,-59,5,2,3,0,0,1,0,-1,2
268206,Scarlets,home,35,win,83,267,18,5,9,93,5,4,31,979,10,2,2,9,143,13,11,1,0,4,0,2,1,0,15,-48,-121,5,4,-10,-65,-7,0,4,57,7,-1,1,2,59,-5,-2,-3,0,0,-1,0,1,-2
268231,Ulster Rugby,home,24,win,91,305,22,5,12,138,13,9,31,859,6,3,1,13,196,30,7,2,0,2,0,1,0,0,3,-61,-131,-8,0,0,-50,-1,4,12,194,0,-11,-1,2,94,8,0,2,0,-1,0,0,0,0
268231,Hollywoodbets Sharks,away,21,loss,152,436,30,5,12,188,14,5,19,665,6,14,2,11,102,22,7,0,0,3,0,1,0,0,-3,61,131,8,0,0,50,1,-4,-12,-194,0,11,1,-2,-94,-8,0,-2,0,1,0,0,0,0
268098,Scarlets,away,22,loss,106,371,13,8,41,128,20,10,14,584,9,6,5,16,137,32,7,2,1,1,1,0,0,0,-4,-12,-28,-19,0,17,-13,7,1,-7,59,1,-4,4,9,37,19,-12,0,-1,0,0,-2,0,0
268098,Edinburgh Rugby,home,26,win,118,399,32,8,24,141,13,9,21,525,8,10,1,7,100,13,19,2,2,1,1,2,0,0,4,12,28,19,0,-17,13,-7,-1,7,-59,-1,4,-4,-9,-37,-19,12,0,1,0,0,2,0,0
268184,Emirates Lions,home,10,loss,96,424,9,5,12,114,20,8,24,833,6,6,4,6,83,24,8,0,0,3,0,2,0,0,-22,-2,-49,-15,-4,-6,-32,6,-1,-8,-246,2,1,3,-11,-18,15,1,-1,-1,2,-1,1,0,-1
268184,DHL Stormers,away,32,win,98,473,24,9,18,146,14,9,32,1079,4,5,1,17,101,9,7,1,1,1,1,1,0,1,22,2,49,15,4,6,32,-6,1,8,246,-2,-1,-3,11,18,-15,-1,1,1,-2,1,-1,0,1
268131,Ospreys,away,18,loss,94,195,15,1,2,119,12,7,14,517,4,8,3,9,175,23,10,3,0,3,1,2,0,1,-28,-53,-449,-8,-8,-9,-45,-1,-2,-2,149,-3,3,2,-1,46,8,-1,2,-2,1,1,1,0,1
268131,Connacht Rugby,home,46,win,147,644,23,9,11,164,13,9,16,368,7,5,1,10,129,15,11,1,2,2,0,1,0,0,28,53,449,8,8,9,45,1,2,2,-149,3,-3,-2,1,-46,-8,1,-2,2,-1,-1,-1,0,-1
268220,Edinburgh Rugby,home,29,win,134,313,19,5,7,146,13,8,20,718,3,5,1,11,85,22,9,2,0,3,0,4,1,1,3,52,-65,-3,-3,-7,40,-3,3,8,144,-7,2,-1,5,-89,3,-2,0,0,1,-1,-1,1,1
268220,Zebre Parma,away,26,loss,82,378,22,8,14,106,16,5,12,574,10,3,2,6,174,19,11,2,0,2,1,5,0,0,-3,-52,65,3,3,7,-40,3,-3,-8,-144,7,-2,1,-5,89,-3,2,0,0,-1,1,1,-1,-1
268108,Munster Rugby,home,34,win,114,257,17,1,9,103,13,3,26,979,4,5,1,12,106,24,11,1,0,2,0,2,0,0,16,-3,-164,-7,-5,-13,-33,2,-2,14,454,-1,-6,-3,-3,-14,7,-1,0,-2,-1,0,1,0,-1
268108,DHL Stormers,away,18,loss,117,421,24,6,22,136,11,5,12,525,5,11,4,15,120,17,12,1,2,3,0,1,0,1,-16,3,164,7,5,13,33,-2,2,-14,-454,1,6,3,3,14,-7,1,0,2,1,0,-1,0,1
268202,Edinburgh Rugby,away,21,win,55,178,12,2,2,37,12,5,40,1442,9,3,4,11,138,7,11,3,1,3,1,0,0,1,16,-31,9,5,2,-1,-55,-3,-2,2,47,2,3,3,2,76,-5,4,1,1,0,0,-2,0,0
268202,Hollywoodbets Sharks,home,5,loss,86,169,7,0,3,92,15,7,38,1395,7,0,1,9,62,12,7,2,0,3,1,2,0,1,-16,31,-9,-5,-2,1,55,3,2,-2,-47,-2,-3,-3,-2,-76,5,-4,-1,-1,0,0,2,0,0
268110,Hollywoodbets Sharks,away,27,win,90,451,14,8,9,113,16,9,41,1784,7,5,1,8,103,15,10,4,0,3,1,1,0,0,14,3,99,-1,6,6,-21,-5,0,6,220,0,3,0,-5,8,1,2,2,-1,0,1,0,0,0
268110,Ospreys,home,13,loss,87,352,15,2,3,134,21,9,35,1564,7,2,1,13,95,14,8,2,1,3,0,1,0,0,-14,-3,-99,1,-6,-6,21,5,0,-6,-220,0,-3,0,5,-8,-1,-2,-2,1,0,-1,0,0,0
268175,Emirates Lions,home,37,loss,106,338,12,8,7,103,19,8,18,640,3,7,3,8,64,16,7,2,0,1,0,2,0,0,-10,18,8,-4,-1,-10,-3,6,-2,-7,-303,-4,1,3,-1,-41,4,-5,1,0,-4,0,-1,0,0
268175,Hollywoodbets Sharks,away,47,win,88,330,16,9,17,106,13,10,25,943,7,6,0,9,105,12,12,1,0,5,0,3,0,0,10,-18,-8,4,1,10,3,-6,2,7,303,4,-1,-3,1,41,-4,5,-1,0,4,0,1,0,0
268205,Leinster Rugby,home,35,win,94,319,28,7,3,131,11,5,27,1100,6,1,2,12,206,22,9,1,0,0,1,2,0,1,10,-85,-65,6,5,-18,-107,-1,-1,1,238,3,-4,2,0,103,-6,-1,0,0,-2,0,0,0,0
268205,Munster Rugby,away,25,loss,179,384,22,2,21,238,12,6,26,862,3,5,0,12,103,28,10,1,0,2,1,2,0,1,-10,85,65,-6,-5,18,107,1,1,-1,-238,-3,4,-2,0,-103,6,1,0,0,2,0,0,0,0
268132,DHL Stormers,home,55,win,125,658,40,11,14,175,14,3,26,1012,8,4,0,13,59,9,7,0,0,1,0,3,0,0,48,76,536,31,9,11,119,3,-6,5,44,4,1,-3,-1,-75,-31,0,-3,0,-1,-1,1,-1,0
268132,Zebre Parma,away,7,loss,49,122,9,2,3,56,11,9,21,968,4,3,3,14,134,40,7,3,0,2,1,2,1,0,-48,-76,-536,-31,-9,-11,-119,-3,6,-5,-44,-4,-1,3,1,75,31,0,3,0,1,1,-1,1,0
268119,Zebre Parma,home,6,loss,81,285,16,2,17,127,14,6,19,811,4,9,3,13,144,21,14,0,1,3,1,6,0,0,-11,-40,-52,-5,-2,9,-4,7,0,0,65,-3,0,0,3,53,5,-1,-2,1,-1,1,3,0,0
268119,Glasgow Warriors,away,17,win,121,337,21,4,8,131,7,6,19,746,7,9,3,10,91,16,15,2,0,4,0,3,0,0,11,40,52,5,2,-9,4,-7,0,0,-65,3,0,0,-3,-53,-5,1,2,-1,1,-1,-3,0,0
268169,Cardiff Rugby,home,29,win,137,332,20,5,16,172,12,8,30,817,3,6,0,10,150,22,12,3,0,3,0,4,0,1,2,15,70,-2,3,9,34,3,3,13,281,1,-1,0,-4,-14,2,0,1,0,1,0,2,0,1
268169,Leinster Rugby,away,27,loss,122,262,22,2,7,138,9,5,17,536,2,7,0,14,164,20,12,2,0,2,0,2,0,0,-2,-15,-70,2,-3,-9,-34,-3,-3,-13,-281,-1,1,0,4,14,-2,0,-1,0,-1,0,-2,0,-1
268111,Leinster Rugby,home,43,win,169,646,37,7,10,225,12,5,23,972,7,7,2,14,66,15,6,1,0,1,0,0,0,0,36,102,379,22,4,2,138,-3,-6,0,124,3,4,-2,5,-91,-21,-6,-2,0,-3,-2,-4,0,-1
268111,Zebre Parma,away,7,loss,67,267,15,3,8,87,15,11,23,848,4,3,4,9,157,36,12,3,0,4,2,4,0,1,-36,-102,-379,-22,-4,-2,-138,3,6,0,-124,-3,-4,2,-5,91,21,6,2,0,3,2,4,0,1
268217,Emirates Lions,home,30,loss,112,382,25,4,15,111,12,5,16,802,1,6,1,13,65,9,13,1,0,1,0,1,0,1,-3,40,175,16,0,7,29,5,-3,-5,-73,-4,2,-1,3,-53,-16,1,0,0,-4,0,-1,0,1
268217,Connacht Rugby,away,33,win,72,207,9,4,8,82,7,8,21,875,5,4,2,10,118,25,12,1,0,5,0,2,0,0,3,-40,-175,-16,0,-7,-29,-5,3,5,73,4,-2,1,-3,53,16,-1,0,0,4,0,1,0,-1
268148,Cardiff Rugby,home,14,loss,94,321,17,4,11,127,13,6,15,693,8,8,4,4,152,18,13,1,1,0,0,1,0,2,-35,-60,-86,-1,-3,-6,-42,3,-3,-9,-262,0,5,2,-9,74,1,7,0,1,-2,0,-1,0,2
268148,Scarlets,away,49,win,154,407,18,7,17,169,10,9,24,955,8,3,2,13,78,17,6,1,0,2,0,2,0,0,35,60,86,1,3,6,42,-3,3,9,262,0,-5,-2,9,-74,-1,-7,0,-1,2,0,1,0,-2
268233,Scarlets,home,21,loss,105,300,25,5,8,122,16,5,22,776,5,2,2,16,98,32,7,2,0,1,0,0,0,0,-5,13,-71,-7,-2,-4,2,1,-4,-2,171,-3,-3,-2,6,-11,7,-5,1,0,-2,0,-6,0,-1
268233,DHL Stormers,away,26,win,92,371,32,7,12,120,15,9,24,605,8,5,4,10,109,25,12,1,0,3,0,6,0,1,5,-13,71,7,2,4,-2,-1,4,2,-171,3,3,2,-6,11,-7,5,-1,0,2,0,6,0,1
268095,Connacht Rugby,away,21,loss,88,330,23,5,42,107,17,8,19,863,5,5,4,15,131,23,9,0,0,2,0,3,0,2,-12,-61,-188,0,-4,-19,-76,1,1,-7,-137,-3,2,4,5,59,0,-4,-4,0,-2,-1,0,0,1
268095,Cardiff Rugby,home,33,win,149,518,23,9,61,183,16,7,26,1000,8,3,0,10,72,23,13,4,0,4,1,3,0,1,12,61,188,0,4,19,76,-1,-1,7,137,3,-2,-4,-5,-59,0,4,4,0,2,1,0,0,-1
268152,Edinburgh Rugby,away,17,loss,110,283,11,2,6,107,13,7,14,738,3,6,1,16,141,14,13,2,0,2,1,2,0,0,-13,7,-12,-3,-1,-2,-5,9,0,-6,-288,-3,1,-1,9,-27,3,0,1,-1,0,0,1,0,0
268152,Glasgow Warriors,home,30,win,103,295,14,3,8,112,4,7,20,1026,6,5,2,7,168,11,13,1,1,2,1,1,0,0,13,-7,12,3,1,2,5,-9,0,6,288,3,-1,1,-9,27,-3,0,-1,1,0,0,-1,0,0
268128,Connacht Rugby,home,36,win,127,541,12,7,11,135,14,14,17,644,6,7,4,10,129,22,17,1,0,7,1,8,0,1,25,28,241,-10,5,5,14,-2,4,-3,-175,3,-2,1,-6,-2,10,5,-1,0,4,1,7,0,0
268128,Ulster Rugby,away,11,loss,99,300,22,2,6,121,16,10,20,819,3,9,3,16,131,12,12,2,0,3,0,1,0,1,-25,-28,-241,10,-5,-5,-14,2,-4,3,175,-3,2,-1,6,2,-10,-5,1,0,-4,-1,-7,0,0
268227,Ulster Rugby,away,16,win,92,289,16,3,4,110,8,5,23,722,5,4,2,11,199,21,13,1,0,2,0,4,0,2,6,-73,-102,-5,-3,-5,-77,-5,-1,5,47,2,-5,2,-2,83,5,-1,1,-2,-2,0,2,0,2
268227,Edinburgh Rugby,home,10,loss,165,391,21,6,9,187,13,6,18,675,3,9,0,13,116,16,14,0,2,4,0,2,0,0,-6,73,102,5,3,5,77,5,1,-5,-47,-2,5,-2,2,-83,-5,1,-1,2,2,0,-2,0,-2
268107,Ospreys,home,18,win,75,170,5,1,6,87,13,8,26,1249,8,6,2,17,153,12,7,2,0,0,1,0,0,1,4,-51,-262,-7,-5,-2,-91,-2,1,3,418,1,0,0,8,63,7,-10,-3,-2,-3,0,-3,0,0
268107,Cardiff Rugby,away,14,loss,126,432,12,6,8,178,15,7,23,831,7,6,2,9,90,5,17,5,2,3,1,3,0,1,-4,51,262,7,5,2,91,2,-1,-3,-418,-1,0,0,-8,-63,-7,10,3,2,3,0,3,0,0
268177,Vodacom Bulls,home,22,loss,133,432,22,7,20,147,17,8,10,384,3,5,2,10,47,15,12,2,0,4,0,1,1,0,-7,79,193,7,5,15,76,9,0,-10,-369,-4,-4,-1,-6,-93,-7,-2,2,0,-1,0,-1,0,-1
268177,Hollywoodbets Sharks,away,29,win,54,239,15,2,5,71,8,8,20,753,7,9,3,16,140,22,14,0,0,5,0,2,1,1,7,-79,-193,-7,-5,-15,-76,-9,0,10,369,4,4,1,6,93,7,2,-2,0,1,0,1,0,1
268154,Munster Rugby,away,8,loss,64,201,3,2,1,45,9,10,28,931,3,2,1,8,139,13,19,1,1,2,1,2,0,2,-2,-67,-171,-10,-3,-11,-122,-1,6,6,181,-4,-3,-2,-12,59,10,5,0,1,-2,0,0,0,0
268154,Connacht Rugby,home,10,win,131,372,13,5,12,167,10,4,22,750,7,5,3,20,80,3,14,1,0,4,1,2,0,2,2,67,171,10,3,11,122,1,-6,-6,-181,4,3,2,12,-59,-10,-5,0,-1,2,0,0,0,0
268201,Ospreys,away,15,loss,97,304,13,5,6,145,13,8,20,753,5,7,1,6,147,28,6,5,0,1,0,0,0,0,-30,-31,-319,-15,-4,-16,-29,-3,3,0,-33,-1,2,1,-3,34,15,-1,3,-1,-1,-1,-1,0,0
268201,Emirates Lions,home,45,win,128,623,28,9,22,174,16,5,20,786,6,5,0,9,113,13,7,2,1,2,1,1,0,0,30,31,319,15,4,16,29,3,-3,0,33,1,-2,-1,3,-34,-15,1,-3,1,1,1,1,0,0
268176,Vodacom Bulls,away,17,loss,110,384,21,5,12,103,21,4,28,940,7,9,2,15,87,25,8,2,0,2,1,0,0,0,-2,24,20,-4,-2,0,-19,11,-6,-6,-137,-1,2,-1,6,-47,4,0,1,0,-1,1,-2,0,-1
268176,DHL Stormers,home,19,win,86,364,25,7,12,122,10,10,34,1077,8,7,3,9,134,21,8,1,0,3,0,2,0,1,2,-24,-20,4,2,0,19,-11,6,6,137,1,-2,1,-6,47,-4,0,-1,0,1,-1,2,0,1
268188,Ulster Rugby,home,48,win,123,481,18,8,10,169,14,9,25,775,5,1,0,15,126,10,9,3,0,2,2,0,0,0,36,5,156,8,4,-2,17,-3,5,7,178,-4,-3,-4,8,-22,-8,2,2,0,0,2,-1,0,-1
268188,Cardiff Rugby,away,12,loss,118,325,10,4,12,152,17,4,18,597,9,4,4,7,148,18,7,1,0,2,0,1,0,1,-36,-5,-156,-8,-4,2,-17,3,-5,-7,-178,4,3,4,-8,22,8,-2,-2,0,0,-2,1,0,1
268157,Benetton Rugby,home,39,win,85,419,19,8,7,88,10,5,31,1063,2,5,0,15,66,10,14,2,0,4,1,2,0,1,22,13,162,9,5,-3,-12,-2,1,11,166,-4,-1,0,-2,-16,-9,1,-1,0,1,0,2,0,1
268157,Zebre Parma,away,17,loss,72,257,10,3,10,100,12,4,20,897,6,6,0,17,82,19,13,3,0,3,1,0,0,0,-22,-13,-162,-9,-5,3,12,2,-1,-11,-166,4,1,0,2,16,9,-1,1,0,-1,0,-2,0,-1
268199,Cardiff Rugby,home,32,win,109,338,14,5,13,126,13,9,21,758,9,2,5,6,132,18,6,2,0,1,1,1,0,0,4,-2,-83,-4,3,9,-38,-1,2,1,63,2,-4,2,-2,-2,4,-3,1,-1,0,1,1,0,-1
268199,Glasgow Warriors,away,28,loss,111,421,18,2,4,164,14,7,20,695,7,6,3,8,134,14,9,1,1,1,0,0,0,1,-4,2,83,4,-3,-9,38,1,-2,-1,-63,-2,4,-2,2,2,-4,3,-1,1,0,-1,-1,0,1
268204,Zebre Parma,home,24,loss,146,482,30,9,24,181,17,7,23,958,3,3,4,17,72,14,6,1,1,2,0,1,0,0,-17,49,51,16,2,3,61,1,-1,-6,8,-2,-2,2,4,-64,-16,-3,1,1,-1,0,-1,0,0
268204,Scarlets,away,41,win,97,431,14,7,21,120,16,8,29,950,5,5,2,13,136,30,9,0,0,3,0,2,0,0,17,-49,-51,-16,-2,-3,-61,-1,1,6,-8,2,2,-2,-4,64,16,3,-1,-1,1,0,1,0,0
268236,Cardiff Rugby,away,21,loss,103,275,10,2,6,130,13,5,24,778,6,6,2,10,78,15,7,1,0,0,0,0,0,0,-48,9,-300,-5,-9,-9,-6,1,0,-6,-229,3,5,1,-5,-36,5,-5,0,-1,-2,-2,-2,0,0
268236,Benetton Rugby,home,69,win,94,575,15,11,15,136,12,5,30,1007,3,1,1,15,114,10,12,1,1,2,2,2,0,0,48,-9,300,5,9,9,6,-1,0,6,229,-3,-5,-1,5,36,-5,5,0,1,2,2,2,0,0
268129,Cardiff Rugby,home,31,win,93,294,9,5,4,87,9,7,15,697,7,8,0,14,175,20,14,1,0,2,0,1,1,1,2,-55,-128,-11,0,-5,-102,-3,-4,2,124,3,0,0,0,55,11,-4,-5,0,-1,-1,-1,1,1
268129,Dragons RFC,away,29,loss,148,422,20,5,9,189,12,11,13,573,4,8,0,14,120,9,18,6,0,3,1,2,0,0,-2,55,128,11,0,5,102,3,4,-2,-124,-3,0,0,0,-55,-11,4,5,0,1,1,1,-1,-1
268200,Dragons RFC,away,20,loss,91,345,11,5,9,132,13,4,21,716,4,8,3,14,118,18,10,2,0,0,0,0,0,0,-35,-15,-118,-7,1,-3,8,2,-2,-5,-263,-2,5,3,-2,31,7,0,0,0,-3,-1,-1,0,0
268200,Vodacom Bulls,home,55,win,106,463,18,4,12,124,11,6,26,979,6,3,0,16,87,11,10,2,0,3,1,1,0,0,35,15,118,7,-1,3,-8,-2,2,5,263,2,-5,-3,2,-31,-7,0,0,0,3,1,1,0,0
268195,Emirates Lions,home,10,loss,70,125,7,0,4,102,14,6,21,1040,7,5,3,17,85,15,12,1,2,2,1,3,0,0,-24,-23,-210,-8,-3,-9,16,2,0,-8,240,0,-1,3,1,6,8,-5,-3,2,-3,-1,2,0,-1
268195,Vodacom Bulls,away,34,win,93,335,15,3,13,86,12,6,29,800,7,6,0,16,79,7,17,4,0,5,2,1,0,1,24,23,210,8,3,9,-16,-2,0,8,-240,0,1,-3,-1,-6,-8,5,3,-2,3,1,-2,0,1
268093,Zebre Parma,home,26,loss,105,398,17,7,17,174,15,7,15,734,6,8,2,16,75,19,12,2,0,3,0,2,0,0,-12,34,67,-2,3,10,89,4,-3,-6,-134,1,2,0,6,-46,2,-2,0,-1,3,-1,0,0,-1
268093,Emirates Lions,away,38,win,71,331,19,4,7,85,11,10,21,868,5,6,2,10,121,17,14,2,1,0,1,2,0,1,12,-34,-67,2,-3,-10,-89,-4,3,6,134,-1,-2,0,-6,46,-2,2,0,1,-3,1,0,0,1
268219,Glasgow Warriors,away,7,loss,64,161,11,1,5,79,11,12,20,910,6,7,0,14,95,15,16,2,1,3,0,3,0,1,-25,-35,-287,-4,-6,-11,-53,0,6,0,59,-3,1,-4,2,16,4,8,1,0,3,0,2,0,1
268219,DHL Stormers,home,32,win,99,448,15,7,16,132,11,6,20,851,9,6,4,12,79,11,8,1,1,0,0,1,0,0,25,35,287,4,6,11,53,0,-6,0,-59,3,-1,4,-2,-16,-4,-8,-1,0,-3,0,-2,0,-1
268203,Ulster Rugby,away,20,loss,116,393,15,4,6,154,8,4,31,1025,7,8,0,13,57,7,13,3,0,2,0,1,0,0,-3,60,203,8,2,0,68,0,-5,2,-104,2,2,-2,1,-68,-8,0,2,-1,0,0,-4,0,0
268203,DHL Stormers,home,23,win,56,190,7,2,6,86,8,9,29,1129,5,6,2,12,125,15,13,1,1,2,0,5,0,0,3,-60,-203,-8,-2,0,-68,0,5,-2,104,-2,-2,2,-1,68,8,0,-2,1,0,0,4,0,0
268182,Dragons RFC,home,0,loss,121,220,10,0,5,161,15,9,33,1064,8,6,5,9,126,10,16,5,0,1,1,3,0,1,-12,26,-50,0,-1,-2,72,4,3,5,-135,-1,-2,-5,0,-14,0,9,4,0,1,0,3,0,1
268182,Ulster Rugby,away,12,win,95,270,10,1,7,89,11,6,28,1199,9,8,10,9,140,10,7,1,0,0,1,0,0,0,12,-26,50,0,1,2,-72,-4,-3,-5,135,1,2,5,0,14,0,-9,-4,0,-1,0,-3,0,-1
268186,Benetton Rugby,away,3,loss,94,299,10,0,6,117,18,9,30,1048,4,5,2,16,181,22,11,4,0,3,1,1,0,1,-10,-49,-16,-12,-2,-3,-61,0,2,-11,-559,-7,2,1,4,64,12,4,2,-2,2,-3,0,0,1
268186,Glasgow Warriors,home,13,win,143,315,22,2,9,178,18,7,41,1607,11,3,1,12,117,10,7,2,2,1,4,1,0,0,10,49,16,12,2,3,61,0,-2,11,559,7,-2,-1,-4,-64,-12,-4,-2,2,-2,3,0,0,-1
268232,Dragons RFC,home,11,loss,99,466,11,5,14,178,16,13,20,731,8,8,1,14,104,20,12,3,0,2,1,0,0,0,-10,5,-23,-9,-1,6,53,-5,6,6,131,0,4,1,1,17,9,1,1,0,1,1,-2,0,0
268232,Emirates Lions,away,21,win,94,489,20,6,8,125,21,7,14,600,8,4,0,13,87,11,11,2,0,1,0,2,0,0,10,-5,23,9,1,-6,-53,5,-6,-6,-131,0,-4,-1,-1,-17,-9,-1,-1,0,-1,-1,2,0,0
